,Unnamed: 0,altitude,date_time,device_info_serial,direction,latitude,longitude,speed_2d,bird_name
32039,32039,-20,2014-01-10 06:12:48+00,864,129.01177766243902,19.0368004,-16.5543496,1.4940548852033502,Nico
32040,32040,-6,2014-01-10 06:27:54+00,864,-115.083099376006,19.034525,-16.5547908,1.8732325002519,Nico
32041,32041,9,2014-01-10 06:43:23+00,864,172.48439576363998,19.0318867,-16.5553791,1.44156165320808,Nico
32042,32042,43,2014-01-10 06:58:40+00,864,90.97473341977042,19.030361,-16.515252800000003,16.682278021901,Nico
32043,32043,520,2014-01-10 07:13:42+00,864,58.3502449546296,19.0673057,-16.4303229,10.4104947048639,Nico
32044,32044,357,2014-01-10 07:28:49+00,864,17.8498865056866,19.1178983,-16.3547116,10.5772444426703,Nico
32045,32045,-4,2014-01-10 07:43:43+00,864,-60.4850342844481,19.1574626,-16.321778400000003,1.79568928269899,Nico
32046,32046,0,2014-01-10 07:58:44+00,864,55.0092223877688,19.157487600000003,-16.321718599999997,0.83240615086627,Nico
32047,32047,2,2014-01-10 08:14:09+00,864,63.653881025176,19.1574866,-16.3217129,0.2469817807045689,Nico
32048,32048,-10,2014-01-10 08:29:03+00,864,-86.940364511475,19.1575696,-16.321743599999998,4.41191568369116,Nico
32049,32049,0,2014-01-10 08:43:58+00,864,-13.467458359714902,19.1575857,-16.3216841,2.00721199677563,Nico
32050,32050,1,2014-01-10 08:58:53+00,864,30.3955890645009,19.1576429,-16.321735699999998,0.170293863659264,Nico
32051,32051,10,2014-01-10 09:28:48+00,864,-56.9516993364785,19.1576831,-16.3219937,1.7608236708995,Nico
32052,32052,2,2014-01-10 09:43:42+00,864,157.011834954489,19.1576827,-16.3219698,0.9118113840043892,Nico
32053,32053,-24,2014-01-10 09:58:41+00,864,-66.620716486965,19.1577468,-16.322032800000002,5.62885423509972,Nico
32054,32054,2,2014-01-10 10:13:37+00,864,-100.47727485221,19.157722600000003,-16.3220681,3.88978148486518,Nico
32055,32055,8,2014-01-10 10:28:32+00,864,149.350147163067,19.1596728,-16.3241519,4.554393483220349,Nico
32056,32056,-3,2014-01-10 10:43:25+00,864,108.112296959683,19.1597607,-16.3241747,0.4750789408087879,Nico
32057,32057,1,2014-01-10 10:58:21+00,864,156.055310598234,19.1597214,-16.3241761,1.7788198334851102,Nico
32058,32058,-2,2014-01-10 11:13:18+00,864,139.967832583021,19.159672600000004,-16.3241224,0.6958448102845921,Nico
32059,32059,-1,2014-01-10 11:28:13+00,864,-62.6837656081073,19.1604505,-16.325090799999998,2.98328677803526,Nico
32060,32060,-5,2014-01-10 11:43:09+00,864,24.409298902213003,19.1611727,-16.3259578,2.6817345133327404,Nico
32061,32061,-4,2014-01-10 11:58:06+00,864,-125.465028089227,19.1610711,-16.3259568,1.6313184851524198,Nico
32062,32062,4,2014-01-10 12:13:48+00,864,144.503028501854,19.1610566,-16.3258461,0.151327459504216,Nico
32063,32063,5,2014-01-10 12:28:59+00,864,123.234437867822,19.159919,-16.327626300000002,0.404969134626332,Nico
32064,32064,2,2014-01-10 12:44:33+00,864,-30.037848682590297,19.1594983,-16.3284032,0.3373425558686599,Nico
32065,32065,3,2014-01-10 12:59:25+00,864,-115.41781659652,19.1594021,-16.328193900000002,0.750066663703967,Nico
32066,32066,-125,2014-01-10 13:14:22+00,864,-81.1630049499263,19.158727,-16.3281375,3.20477768339709,Nico
32067,32067,35,2014-01-10 13:29:21+00,864,89.0303798621778,19.1644467,-16.3311557,2.58799149921324,Nico
32068,32068,81,2014-01-10 13:44:14+00,864,-92.5762482389284,19.1643681,-16.3305508,2.5008198655640896,Nico
32069,32069,276,2014-01-10 13:59:15+00,864,-138.13076227235,19.163499800000004,-16.3295959,0.9481033698917009,Nico
32070,32070,207,2014-01-10 14:14:05+00,864,-152.897170509552,19.1636712,-16.3310328,1.7057549648176298,Nico
32071,32071,104,2014-01-10 14:29:06+00,864,-105.505825608645,19.1635668,-16.3311261,6.767015590347049,Nico
32072,32072,166,2014-01-10 14:44:03+00,864,84.0566526435658,19.1650981,-16.329726500000003,2.17607444725588,Nico
32073,32073,211,2014-01-10 14:58:58+00,864,-66.8496064953743,19.1656036,-16.330113,0.4382921400162229,Nico
32074,32074,0,2014-01-10 15:14:04+00,864,115.878596983274,19.1662074,-16.3309602,3.06960909563417,Nico
32075,32075,2,2014-01-10 15:29:02+00,864,-66.0020847943925,19.1663379,-16.3312415,3.16128138576749,Nico
32076,32076,132,2014-01-10 15:43:58+00,864,-70.24462904407099,19.1656566,-16.329149800000003,6.6495864533067,Nico
32077,32077,119,2014-01-10 15:58:53+00,864,-58.0947605065367,19.1657076,-16.329320000000003,3.36108613397515,Nico
32078,32078,19,2014-01-10 16:14:37+00,864,-1.16538158171901,19.1663041,-16.3310571,0.39293765408777,Nico
32079,32079,0,2014-01-10 16:29:45+00,864,-57.099195019738,19.1663478,-16.3311394,2.4200206610688304,Nico
32080,32080,-147,2014-01-10 16:45:00+00,864,-38.64712943962071,19.1656604,-16.3318451,16.231490997440698,Nico
32081,32081,-4,2014-01-10 17:00:00+00,864,-53.65683667278071,19.166601,-16.3313283,1.71642069435206,Nico
32082,32082,4,2014-01-10 17:14:54+00,864,-106.35689447187,19.166806,-16.3315335,1.39556440195356,Nico
32083,32083,-5,2014-01-10 17:29:51+00,864,,19.1680017,-16.3323682,,Nico
32084,32084,-7,2014-01-10 17:44:45+00,864,-1.80191811483922,19.1677376,-16.3338271,1.04292856898256,Nico
32085,32085,-79,2014-01-10 17:59:52+00,864,-176.11908962036597,19.1745839,-16.3385411,6.2664184347999,Nico
32086,32086,-14,2014-01-10 18:15:04+00,864,-64.8803203821565,19.174722,-16.338693,0.5920304046246271,Nico
32087,32087,-27,2014-01-10 18:30:09+00,864,167.706473232237,19.174697,-16.3386344,1.6337074401495502,Nico
32088,32088,3,2014-01-10 18:45:29+00,864,127.848148212334,19.1746925,-16.3386029,0.838152730712011,Nico
32089,32089,-13,2014-01-10 19:00:37+00,864,-72.09642218795959,19.1601203,-16.3456655,7.316836748212991,Nico
32090,32090,12,2014-01-10 19:16:17+00,864,65.77305782751449,19.1421984,-16.350942,1.97496835417685,Nico
32091,32091,-13,2014-01-10 19:31:39+00,864,-128.878453619168,19.1409275,-16.351148900000002,0.4459820624195549,Nico
32092,32092,25,2014-01-10 19:48:08+00,864,19.2866976244217,19.1439177,-16.3467878,1.28265349958592,Nico
32093,32093,3,2014-01-10 20:03:38+00,864,140.683419207778,19.1434802,-16.3431587,0.3337663853655729,Nico
32094,32094,-3,2014-01-10 20:18:37+00,864,-2.86553932772492,19.1426668,-16.3425853,2.80492424140118,Nico
32095,32095,1,2014-01-10 20:33:33+00,864,-130.09107857621,19.1419871,-16.3421799,0.4186884283091659,Nico
32096,32096,0,2014-01-10 20:48:29+00,864,-30.767629365254,19.141368,-16.3416924,0.934719209174605,Nico
